ZIP Census Tabulation Area,FIPS state,vtd,fedRep,stateSen,stateRep,sduni,sdelm,sdsec,State Postal Code,county,Voting District Name,Elementary School District Name,Secondary School District Name,Unified School District Name
18615,42,40,11,20,117,26730,99999,99999,PA,Wyoming PA,EXETER TWP Voting District*,4299999,4299999,Wyoming Area School District
18615,42,70,11,20,111,23850,99999,99999,PA,Wyoming PA,FALLS TWP WD 01,4299999,4299999,Tunkhannock Area School District
18615,42,80,11,20,111,23850,99999,99999,PA,Wyoming PA,FALLS TWP WD 02,4299999,4299999,Tunkhannock Area School District
18615,42,200,11,20,117,23850,99999,99999,PA,Wyoming PA,NORTHMORELAND TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18615,42,220,11,20,111,23850,99999,99999,PA,Wyoming PA,OVERFIELD TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18615,42,220,11,20,111,23850,99999,99999,PA,Wyoming PA,OVERFIELD TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18616,42,80,10,23,110,22920,99999,99999,PA,Sullivan PA,ELKLAND TWP Voting District*,4299999,4299999,Sullivan County School District
18616,42,90,10,23,110,22920,99999,99999,PA,Sullivan PA,FORKS TWP Voting District*,4299999,4299999,Sullivan County School District
18616,42,100,10,23,110,22920,99999,99999,PA,Sullivan PA,FORKSVILLE Voting District*,4299999,4299999,Sullivan County School District
18617,42,1775,11,14,119,16290,99999,99999,PA,Luzerne PA,NEWPORT TWP WD 01,4299999,4299999,Greater Nanticoke Area School District
18617,42,1775,11,14,119,16290,99999,99999,PA,Luzerne PA,NEWPORT TWP WD 01,4299999,4299999,Greater Nanticoke Area School District
18618,42,210,11,20,117,7200,99999,99999,PA,Luzerne PA,DALLAS TWP VTD NORTH*,4299999,4299999,Dallas School District
18618,42,790,11,20,117,13020,99999,99999,PA,Luzerne PA,HARVEYS LAKE Voting District*,4299999,4299999,Lake-Lehman School District
18618,42,1420,11,20,117,13020,99999,99999,PA,Luzerne PA,LAKE TWP Voting District*,4299999,4299999,Lake-Lehman School District
18618,42,150,11,20,117,23850,99999,99999,PA,Wyoming PA,MONROE TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18618,42,200,11,20,117,23850,99999,99999,PA,Wyoming PA,NORTHMORELAND TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18619,42,110,10,23,110,22920,99999,99999,PA,Sullivan PA,FOX TWP Voting District*,4299999,4299999,Sullivan County School District
18619,42,120,10,23,110,22920,99999,99999,PA,Sullivan PA,HILLSGROVE TWP Voting District*,4299999,4299999,Sullivan County School District
18621,42,1180,11,20,117,17790,99999,99999,PA,Luzerne PA,HUNLOCK TWP Voting District*,4299999,4299999,Northwest Area School District
18621,42,1200,11,20,120,13020,99999,99999,PA,Luzerne PA,JACKSON TWP Voting District*,4299999,4299999,Lake-Lehman School District
18621,42,1420,11,20,117,13020,99999,99999,PA,Luzerne PA,LAKE TWP Voting District*,4299999,4299999,Lake-Lehman School District
18621,42,1540,11,20,117,13020,99999,99999,PA,Luzerne PA,LEHMAN TWP VTD SOUTHWEST,4299999,4299999,Lake-Lehman School District
18621,42,1540,11,20,117,13020,99999,99999,PA,Luzerne PA,LEHMAN TWP VTD SOUTHWEST,4299999,4299999,Lake-Lehman School District
18621,42,1775,11,14,119,16290,99999,99999,PA,Luzerne PA,NEWPORT TWP WD 01,4299999,4299999,Greater Nanticoke Area School District
18621,42,2130,11,14,119,16290,99999,99999,PA,Luzerne PA,PLYMOUTH TWP DIST 02 WEST,4299999,4299999,Greater Nanticoke Area School District
18621,42,2300,11,20,117,13020,99999,99999,PA,Luzerne PA,ROSS TWP Voting District*,4299999,4299999,Lake-Lehman School District
18621,42,2470,11,20,117,17790,99999,99999,PA,Luzerne PA,UNION TWP Voting District*,4299999,4299999,Northwest Area School District
18622,42,470,11,20,117,17790,99999,99999,PA,Luzerne PA,FAIRMOUNT TWP Voting District*,4299999,4299999,Northwest Area School District
18622,42,1190,11,20,117,17790,99999,99999,PA,Luzerne PA,HUNTINGTON TWP Voting District*,4299999,4299999,Northwest Area School District
18623,42,430,10,23,110,26700,99999,99999,PA,Bradford PA,STEVENS TWP Voting District*,4299999,4299999,Wyalusing Area School District
18623,42,520,10,23,110,26700,99999,99999,PA,Bradford PA,TUSCARORA TWP Voting District*,4299999,4299999,Wyalusing Area School District
18623,42,30,10,23,110,9150,99999,99999,PA,Susquehanna PA,AUBURN TWP Voting District*,4299999,4299999,Elk Lake School District
18623,42,360,10,23,110,9150,99999,99999,PA,Susquehanna PA,RUSH TWP Voting District*,4299999,4299999,Elk Lake School District
18623,42,10,11,20,111,26700,99999,99999,PA,Wyoming PA,BRAINTRIM TWP Voting District*,4299999,4299999,Wyalusing Area School District
18623,42,100,11,20,111,26700,99999,99999,PA,Wyoming PA,LACEYVILLE Voting District*,4299999,4299999,Wyalusing Area School District
18623,42,130,11,20,111,9150,99999,99999,PA,Wyoming PA,MESHOPPEN TWP Voting District*,4299999,4299999,Elk Lake School District
18623,42,190,11,20,117,23850,99999,99999,PA,Wyoming PA,NORTH BRANCH TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18623,42,300,11,20,117,23850,99999,99999,PA,Wyoming PA,WINDHAM TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18623,42,300,11,20,117,26700,99999,99999,PA,Wyoming PA,WINDHAM TWP Voting District*,4299999,4299999,Wyalusing Area School District
18624,42,170,11,14,122,12540,99999,99999,PA,Carbon PA,KIDDER TWP DIST SOUTH*,4299999,4299999,Jim Thorpe Area School District
18625,42,220,11,20,111,23850,99999,99999,PA,Wyoming PA,OVERFIELD TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18626,42,70,10,23,110,22920,99999,99999,PA,Sullivan PA,EAGLES MERE Voting District*,4299999,4299999,Sullivan County School District
18626,42,140,10,23,110,22920,99999,99999,PA,Sullivan PA,LAPORTE Voting District*,4299999,4299999,Sullivan County School District
18626,42,130,10,23,110,22920,99999,99999,PA,Sullivan PA,LAPORTE TWP Voting District*,4299999,4299999,Sullivan County School District
18626,42,150,10,23,110,22920,99999,99999,PA,Sullivan PA,SHREWSBURY TWP Voting District*,4299999,4299999,Sullivan County School District
18628,42,40,10,23,110,22920,99999,99999,PA,Sullivan PA,COLLEY TWP PCT LOPEZ,4299999,4299999,Sullivan County School District
18629,42,90,11,20,117,23850,99999,99999,PA,Wyoming PA,FORKSTON TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18629,42,120,11,20,111,23850,99999,99999,PA,Wyoming PA,MEHOOPANY TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18629,42,120,11,20,111,26700,99999,99999,PA,Wyoming PA,MEHOOPANY TWP Voting District*,4299999,4299999,Wyalusing Area School District
18629,42,190,11,20,117,23850,99999,99999,PA,Wyoming PA,NORTH BRANCH TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18629,42,300,11,20,117,23850,99999,99999,PA,Wyoming PA,WINDHAM TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18629,42,300,11,20,117,26700,99999,99999,PA,Wyoming PA,WINDHAM TWP Voting District*,4299999,4299999,Wyalusing Area School District
18630,42,30,10,23,110,9150,99999,99999,PA,Susquehanna PA,AUBURN TWP Voting District*,4299999,4299999,Elk Lake School District
18630,42,360,10,23,110,9150,99999,99999,PA,Susquehanna PA,RUSH TWP Voting District*,4299999,4299999,Elk Lake School District
18630,42,380,10,20,111,9150,99999,99999,PA,Susquehanna PA,SPRINGVILLE TWP Voting District*,4299999,4299999,Elk Lake School District
18630,42,110,11,20,111,23850,99999,99999,PA,Wyoming PA,LEMON TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18630,42,140,11,20,111,9150,99999,99999,PA,Wyoming PA,MESHOPPEN Voting District*,4299999,4299999,Elk Lake School District
18630,42,130,11,20,111,9150,99999,99999,PA,Wyoming PA,MESHOPPEN TWP Voting District*,4299999,4299999,Elk Lake School District
18630,42,290,11,20,111,23850,99999,99999,PA,Wyoming PA,WASHINGTON TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18631,42,490,11,27,109,5370,99999,99999,PA,Columbia PA,MIFFLIN TWP Voting District*,4299999,4299999,Central Columbia School District
18631,42,490,11,27,109,5370,99999,99999,PA,Columbia PA,MIFFLIN TWP Voting District*,4299999,4299999,Central Columbia School District
18632,42,20,10,23,110,22920,99999,99999,PA,Sullivan PA,CHERRY TWP PCT BERNICE,4299999,4299999,Sullivan County School District
18634,42,650,11,14,119,11420,99999,99999,PA,Luzerne PA,HANOVER TWP WD 01,4299999,4299999,Hanover Area School District
18634,42,1590,11,14,119,16290,99999,99999,PA,Luzerne PA,NANTICOKE WD 01,4299999,4299999,Greater Nanticoke Area School District
18634,42,1600,11,14,119,16290,99999,99999,PA,Luzerne PA,NANTICOKE WD 02*,4299999,4299999,Greater Nanticoke Area School District
18634,42,1610,11,14,119,16290,99999,99999,PA,Luzerne PA,NANTICOKE WD 03,4299999,4299999,Greater Nanticoke Area School District
18634,42,1620,11,14,119,16290,99999,99999,PA,Luzerne PA,NANTICOKE WD 04,4299999,4299999,Greater Nanticoke Area School District
18634,42,1650,11,14,119,16290,99999,99999,PA,Luzerne PA,NANTICOKE WD 06*,4299999,4299999,Greater Nanticoke Area School District
18634,42,1720,11,14,119,16290,99999,99999,PA,Luzerne PA,NANTICOKE WD 12,4299999,4299999,Greater Nanticoke Area School District
18634,42,1790,11,14,119,16290,99999,99999,PA,Luzerne PA,NEWPORT TWP WD 02,4299999,4299999,Greater Nanticoke Area School District
18634,42,1800,11,14,119,16290,99999,99999,PA,Luzerne PA,NEWPORT TWP WD 03,4299999,4299999,Greater Nanticoke Area School District
18634,42,1790,11,14,119,16290,99999,99999,PA,Luzerne PA,NEWPORT TWP WD 02,4299999,4299999,Greater Nanticoke Area School District
18634,42,1790,11,14,119,16290,99999,99999,PA,Luzerne PA,NEWPORT TWP WD 02,4299999,4299999,Greater Nanticoke Area School District
18634,42,1800,11,14,119,16290,99999,99999,PA,Luzerne PA,NEWPORT TWP WD 03,4299999,4299999,Greater Nanticoke Area School District
18634,42,2130,11,14,119,16290,99999,99999,PA,Luzerne PA,PLYMOUTH TWP DIST 02 WEST,4299999,4299999,Greater Nanticoke Area School District
18634,42,2130,11,14,119,16290,99999,99999,PA,Luzerne PA,PLYMOUTH TWP DIST 02 WEST,4299999,4299999,Greater Nanticoke Area School District
18635,42,490,11,27,109,5370,99999,99999,PA,Columbia PA,MIFFLIN TWP Voting District*,4299999,4299999,Central Columbia School District
18635,42,1150,11,20,117,3480,99999,99999,PA,Luzerne PA,HOLLENBACK TWP Voting District*,4299999,4299999,Berwick Area School District
18635,42,1750,11,20,117,3480,99999,99999,PA,Luzerne PA,NESCOPECK Voting District*,4299999,4299999,Berwick Area School District
18635,42,1740,11,20,117,3480,99999,99999,PA,Luzerne PA,NESCOPECK TWP Voting District*,4299999,4299999,Berwick Area School District
18636,42,1420,11,20,117,13020,99999,99999,PA,Luzerne PA,LAKE TWP Voting District*,4299999,4299999,Lake-Lehman School District
18636,42,150,11,20,117,23850,99999,99999,PA,Wyoming PA,MONROE TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18636,42,210,11,20,117,13020,99999,99999,PA,Wyoming PA,NOXEN TWP Voting District*,4299999,4299999,Lake-Lehman School District
18636,42,210,11,20,117,13020,99999,99999,PA,Wyoming PA,NOXEN TWP Voting District*,4299999,4299999,Lake-Lehman School District
18640,42,320,17,22,118,19200,99999,99999,PA,Luzerne PA,DURYEA WD 03*,4299999,4299999,Pittston Area School District
18640,42,1160,17,14,118,19200,99999,99999,PA,Luzerne PA,HUGHESTOWN WD 01*,4299999,4299999,Pittston Area School District
18640,42,1230,17,14,118,19200,99999,99999,PA,Luzerne PA,JENKINS TWP DIST 02(SOUTH),4299999,4299999,Pittston Area School District
18640,42,1220,17,14,118,19200,99999,99999,PA,Luzerne PA,JENKINS TWP DIST 01(NORTH),4299999,4299999,Pittston Area School District
18640,42,1230,17,14,118,19200,99999,99999,PA,Luzerne PA,JENKINS TWP DIST 02(SOUTH),4299999,4299999,Pittston Area School District
18640,42,1250,17,14,118,19200,99999,99999,PA,Luzerne PA,JENKINS TWP WD 04,4299999,4299999,Pittston Area School District
18640,42,1410,17,14,118,26300,99999,99999,PA,Luzerne PA,LAFLIN Voting District*,4299999,4299999,Wilkes-Barre Area School District
18640,42,1850,17,14,118,19200,99999,99999,PA,Luzerne PA,PITTSTON WD 01*,4299999,4299999,Pittston Area School District
18640,42,1860,17,14,118,19200,99999,99999,PA,Luzerne PA,PITTSTON WD 02*,4299999,4299999,Pittston Area School District
18640,42,1870,17,14,118,19200,99999,99999,PA,Luzerne PA,PITTSTON WD 03*,4299999,4299999,Pittston Area School District
18640,42,1880,17,14,118,19200,99999,99999,PA,Luzerne PA,PITTSTON WD 04,4299999,4299999,Pittston Area School District
18640,42,1890,17,14,118,19200,99999,99999,PA,Luzerne PA,PITTSTON WD 05,4299999,4299999,Pittston Area School District
18640,42,1970,17,14,118,19200,99999,99999,PA,Luzerne PA,PITTSTON WD 11*,4299999,4299999,Pittston Area School District
18640,42,1990,17,14,114,19200,99999,99999,PA,Luzerne PA,PITTSTON TWP DIST NORTH,4299999,4299999,Pittston Area School District
18640,42,1990,17,14,114,19200,99999,99999,PA,Luzerne PA,PITTSTON TWP DIST NORTH,4299999,4299999,Pittston Area School District
18640,42,2000,17,14,114,19200,99999,99999,PA,Luzerne PA,PITTSTON TWP DIST SOUTH,4299999,4299999,Pittston Area School District
18640,42,3170,17,14,114,19200,99999,99999,PA,Luzerne PA,YATESVILLE Voting District*,4299999,4299999,Pittston Area School District
18641,42,1000,17,22,114,23250,99999,99999,PA,Lackawanna PA,MOOSIC WD 01*,4299999,4299999,Riverside School District
18641,42,1020,17,22,114,23250,99999,99999,PA,Lackawanna PA,MOOSIC WD 03,4299999,4299999,Riverside School District
18641,42,50,17,22,118,19200,99999,99999,PA,Luzerne PA,AVOCA WD 01*,4299999,4299999,Pittston Area School District
18641,42,60,17,22,118,19200,99999,99999,PA,Luzerne PA,AVOCA WD 02,4299999,4299999,Pittston Area School District
18641,42,70,17,22,118,19200,99999,99999,PA,Luzerne PA,AVOCA WD 03,4299999,4299999,Pittston Area School District
18641,42,270,17,22,118,19200,99999,99999,PA,Luzerne PA,DUPONT WD 01*,4299999,4299999,Pittston Area School District
18641,42,280,17,22,118,19200,99999,99999,PA,Luzerne PA,DUPONT WD 02,4299999,4299999,Pittston Area School District
18641,42,320,17,22,118,19200,99999,99999,PA,Luzerne PA,DURYEA WD 03*,4299999,4299999,Pittston Area School District
18641,42,330,17,22,118,19200,99999,99999,PA,Luzerne PA,DURYEA WD 04*,4299999,4299999,Pittston Area School District
18641,42,1990,17,14,114,19200,99999,99999,PA,Luzerne PA,PITTSTON TWP DIST NORTH,4299999,4299999,Pittston Area School District
18641,42,2000,17,14,114,19200,99999,99999,PA,Luzerne PA,PITTSTON TWP DIST SOUTH,4299999,4299999,Pittston Area School District
18642,42,300,17,22,118,19200,99999,99999,PA,Luzerne PA,DURYEA WD 01*,4299999,4299999,Pittston Area School District
18642,42,320,17,22,118,19200,99999,99999,PA,Luzerne PA,DURYEA WD 03*,4299999,4299999,Pittston Area School District
18642,42,330,17,22,118,19200,99999,99999,PA,Luzerne PA,DURYEA WD 04*,4299999,4299999,Pittston Area School District
18642,42,1160,17,14,118,19200,99999,99999,PA,Luzerne PA,HUGHESTOWN WD 01*,4299999,4299999,Pittston Area School District
18643,42,430,17,14,120,26730,99999,99999,PA,Luzerne PA,EXETER WD 01,4299999,4299999,Wyoming Area School District
18643,42,440,17,14,120,26730,99999,99999,PA,Luzerne PA,EXETER WD 02,4299999,4299999,Wyoming Area School District
18643,42,450,17,14,120,26730,99999,99999,PA,Luzerne PA,EXETER WD 03,4299999,4299999,Wyoming Area School District
18643,42,460,17,14,120,26730,99999,99999,PA,Luzerne PA,EXETER WD 04,4299999,4299999,Wyoming Area School District
18643,42,420,11,20,120,26730,99999,99999,PA,Luzerne PA,EXETER TWP Voting District*,4299999,4299999,Wyoming Area School District
18643,42,420,11,20,120,26730,99999,99999,PA,Luzerne PA,EXETER TWP Voting District*,4299999,4299999,Wyoming Area School District
18643,42,580,11,20,117,7200,99999,99999,PA,Luzerne PA,FRANKLIN TWP Voting District*,4299999,4299999,Dallas School District
18643,42,2540,17,14,120,26730,99999,99999,PA,Luzerne PA,WEST PITTSTON DIST 01*,4299999,4299999,Wyoming Area School District
18643,42,2550,17,14,120,26730,99999,99999,PA,Luzerne PA,WEST PITTSTON DIST 02*,4299999,4299999,Wyoming Area School District
18643,42,2560,17,14,120,26730,99999,99999,PA,Luzerne PA,WEST PITTSTON DIST 03*,4299999,4299999,Wyoming Area School District
18644,42,580,11,20,117,7200,99999,99999,PA,Luzerne PA,FRANKLIN TWP Voting District*,4299999,4299999,Dallas School District
18644,42,1280,11,20,120,7200,99999,99999,PA,Luzerne PA,KINGSTON TWP DIST NORTHEAST,4299999,4299999,Dallas School District
18644,42,1300,11,20,120,7200,99999,99999,PA,Luzerne PA,KINGSTON TWP DIST SOUTHWEST,4299999,4299999,Dallas School District
18644,42,2590,17,14,120,26730,99999,99999,PA,Luzerne PA,WEST WYOMING DIST 01,4299999,4299999,Wyoming Area School District
18644,42,2600,17,14,120,26730,99999,99999,PA,Luzerne PA,WEST WYOMING DIST 02*,4299999,4299999,Wyoming Area School District
18644,42,3140,17,14,120,26730,99999,99999,PA,Luzerne PA,WYOMING WD 01*,4299999,4299999,Wyoming Area School District
18644,42,3150,17,14,120,26730,99999,99999,PA,Luzerne PA,WYOMING WD 02*,4299999,4299999,Wyoming Area School District
18644,42,3160,17,14,120,26730,99999,99999,PA,Luzerne PA,WYOMING DIST 03*,4299999,4299999,Wyoming Area School District
18651,42,1200,11,20,120,13020,99999,99999,PA,Luzerne PA,JACKSON TWP Voting District*,4299999,4299999,Lake-Lehman School District
18651,42,1430,11,14,119,25950,99999,99999,PA,Luzerne PA,LARKSVILLE WD 01,4299999,4299999,Wyoming Valley West School District
18651,42,1440,11,14,119,25950,99999,99999,PA,Luzerne PA,LARKSVILLE WD 02*,4299999,4299999,Wyoming Valley West School District
18651,42,1450,11,14,119,25950,99999,99999,PA,Luzerne PA,LARKSVILLE WD 03,4299999,4299999,Wyoming Valley West School District
18651,42,1460,11,14,119,25950,99999,99999,PA,Luzerne PA,LARKSVILLE WD 04,4299999,4299999,Wyoming Valley West School District
18651,42,2140,11,14,119,25950,99999,99999,PA,Luzerne PA,PLYMOUTH WD 01*,4299999,4299999,Wyoming Valley West School District
18651,42,2150,11,14,119,25950,99999,99999,PA,Luzerne PA,PLYMOUTH WD 02,4299999,4299999,Wyoming Valley West School District
18651,42,2160,11,14,119,25950,99999,99999,PA,Luzerne PA,PLYMOUTH WD 03,4299999,4299999,Wyoming Valley West School District
18651,42,2170,11,14,119,25950,99999,99999,PA,Luzerne PA,PLYMOUTH WD 04*,4299999,4299999,Wyoming Valley West School District
18651,42,2120,11,14,119,16290,99999,99999,PA,Luzerne PA,PLYMOUTH TWP DIST 01 WEST,4299999,4299999,Greater Nanticoke Area School District
18653,42,1270,10,22,114,2010,99999,99999,PA,Lackawanna PA,RANSOM TWP DIST 03,4299999,4299999,Abington Heights School District
18655,42,220,11,27,109,3480,99999,99999,PA,Columbia PA,BRIAR CREEK TWP VTD NORTHEAST*,4299999,4299999,Berwick Area School District
18655,42,370,11,27,109,3390,99999,99999,PA,Columbia PA,FISHING CREEK TWP VTD EAST*,4299999,4299999,Benton Area School District
18655,42,370,11,27,109,3390,99999,99999,PA,Columbia PA,FISHING CREEK TWP VTD EAST*,4299999,4299999,Benton Area School District
18655,42,170,11,20,117,16290,99999,99999,PA,Luzerne PA,CONYNGHAM TWP VTD NORTH,4299999,4299999,Greater Nanticoke Area School District
18655,42,470,11,20,117,17790,99999,99999,PA,Luzerne PA,FAIRMOUNT TWP Voting District*,4299999,4299999,Northwest Area School District
18655,42,1180,11,20,117,17790,99999,99999,PA,Luzerne PA,HUNLOCK TWP Voting District*,4299999,4299999,Northwest Area School District
18655,42,1190,11,20,117,17790,99999,99999,PA,Luzerne PA,HUNTINGTON TWP Voting District*,4299999,4299999,Northwest Area School District
18655,42,1760,11,20,117,17790,99999,99999,PA,Luzerne PA,NEW COLUMBUS Voting District*,4299999,4299999,Northwest Area School District
18655,42,2300,11,20,117,13020,99999,99999,PA,Luzerne PA,ROSS TWP Voting District*,4299999,4299999,Lake-Lehman School District
18655,42,2310,11,20,117,3480,99999,99999,PA,Luzerne PA,SALEM TWP DIST NORTHEAST,4299999,4299999,Berwick Area School District
18655,42,2350,11,20,117,17790,99999,99999,PA,Luzerne PA,SHICKSHINNY WD 02,4299999,4299999,Northwest Area School District
18655,42,2470,11,20,117,17790,99999,99999,PA,Luzerne PA,UNION TWP Voting District*,4299999,4299999,Northwest Area School District
18656,42,470,11,20,117,17790,99999,99999,PA,Luzerne PA,FAIRMOUNT TWP Voting District*,4299999,4299999,Northwest Area School District
18656,42,1420,11,20,117,13020,99999,99999,PA,Luzerne PA,LAKE TWP Voting District*,4299999,4299999,Lake-Lehman School District
18656,42,2300,11,20,117,13020,99999,99999,PA,Luzerne PA,ROSS TWP Voting District*,4299999,4299999,Lake-Lehman School District
18657,42,30,11,20,117,23850,99999,99999,PA,Wyoming PA,EATON TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18657,42,70,11,20,111,23850,99999,99999,PA,Wyoming PA,FALLS TWP WD 01,4299999,4299999,Tunkhannock Area School District
18657,42,110,11,20,111,23850,99999,99999,PA,Wyoming PA,LEMON TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18657,42,120,11,20,111,23850,99999,99999,PA,Wyoming PA,MEHOOPANY TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18657,42,150,11,20,117,23850,99999,99999,PA,Wyoming PA,MONROE TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18657,42,160,11,20,111,12990,99999,99999,PA,Wyoming PA,NICHOLSON TWP Voting District*,4299999,4299999,Lackawanna Trail School District
18657,42,200,11,20,117,23850,99999,99999,PA,Wyoming PA,NORTHMORELAND TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18657,42,210,11,20,117,13020,99999,99999,PA,Wyoming PA,NOXEN TWP Voting District*,4299999,4299999,Lake-Lehman School District
18657,42,220,11,20,111,23850,99999,99999,PA,Wyoming PA,OVERFIELD TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18657,42,250,11,20,111,23850,99999,99999,PA,Wyoming PA,TUNKHANNOCK WD 01*,4299999,4299999,Tunkhannock Area School District
18657,42,260,11,20,111,23850,99999,99999,PA,Wyoming PA,TUNKHANNOCK WD 02,4299999,4299999,Tunkhannock Area School District
18657,42,270,11,20,111,23850,99999,99999,PA,Wyoming PA,TUNKHANNOCK WD 03,4299999,4299999,Tunkhannock Area School District
18657,42,280,11,20,111,23850,99999,99999,PA,Wyoming PA,TUNKHANNOCK WD 04*,4299999,4299999,Tunkhannock Area School District
18657,42,230,11,20,111,23850,99999,99999,PA,Wyoming PA,TUNKHANNOCK TWP DIST 01*,4299999,4299999,Tunkhannock Area School District
18657,42,240,11,20,111,23850,99999,99999,PA,Wyoming PA,TUNKHANNOCK TWP DIST 02*,4299999,4299999,Tunkhannock Area School District
18657,42,290,11,20,111,23850,99999,99999,PA,Wyoming PA,WASHINGTON TWP Voting District*,4299999,4299999,Tunkhannock Area School District
18660,42,170,11,20,117,16290,99999,99999,PA,Luzerne PA,CONYNGHAM TWP VTD NORTH,4299999,4299999,Greater Nanticoke Area School District
18660,42,260,11,20,117,5460,99999,99999,PA,Luzerne PA,DORRANCE TWP Voting District*,4299999,4299999,Crestwood School District
18660,42,1150,11,20,117,3480,99999,99999,PA,Luzerne PA,HOLLENBACK TWP Voting District*,4299999,4299999,Berwick Area School District
18660,42,1740,11,20,117,3480,99999,99999,PA,Luzerne PA,NESCOPECK TWP Voting District*,4299999,4299999,Berwick Area School District
18660,42,2380,11,20,119,5460,99999,99999,PA,Luzerne PA,SLOCUM TWP Voting District*,4299999,4299999,Crestwood School District
18661,42,70,11,14,122,25140,99999,99999,PA,Carbon PA,EAST SIDE Voting District*,4299999,4299999,Weatherly Area School District
18661,42,160,11,14,122,25140,99999,99999,PA,Carbon PA,KIDDER TWP DIST NORTH*,4299999,4299999,Weatherly Area School District
18661,42,170,11,14,122,12540,99999,99999,PA,Carbon PA,KIDDER TWP DIST SOUTH*,4299999,4299999,Jim Thorpe Area School District
18661,42,170,11,14,122,25140,99999,99999,PA,Carbon PA,KIDDER TWP DIST SOUTH*,4299999,4299999,Weatherly Area School District
18661,42,83,11,14,118,26300,99999,99999,PA,Luzerne PA,BEAR CREEK TWP DIST 02*,4299999,4299999,Wilkes-Barre Area School District
18661,42,88,11,14,118,26300,99999,99999,PA,Luzerne PA,BEAR CREEK TWP DIST 03*,4299999,4299999,Wilkes-Barre Area School District
18661,42,120,11,14,118,26300,99999,99999,PA,Luzerne PA,BUCK TWP Voting District*,4299999,4299999,Wilkes-Barre Area School District
18661,42,250,11,20,117,5460,99999,99999,PA,Luzerne PA,DENNISON TWP Voting District*,4299999,4299999,Crestwood School District
18661,42,550,11,14,116,11700,99999,99999,PA,Luzerne PA,FOSTER TWP DIST EAST,4299999,4299999,Hazleton Area School District
18661,42,550,11,14,116,11700,99999,99999,PA,Luzerne PA,FOSTER TWP DIST EAST,4299999,4299999,Hazleton Area School District
18661,42,560,11,14,116,11700,99999,99999,PA,Luzerne PA,FOSTER TWP DIST SANDY RUN,4299999,4299999,Hazleton Area School District
18661,42,1840,11,20,117,5460,99999,99999,PA,Luzerne PA,PENN LAKE PARK Voting District*,4299999,4299999,Crestwood School District
18661,42,2620,11,20,116,5460,99999,99999,PA,Luzerne PA,WHITE HAVEN Voting District*,4299999,4299999,Crestwood School District
18701,42,2710,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 05*,4299999,4299999,Wilkes-Barre Area School District
18701,42,2785,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 10*,4299999,4299999,Wilkes-Barre Area School District
18701,42,2810,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 12 DIST 01*,4299999,4299999,Wilkes-Barre Area School District
18702,42,80,11,14,119,26300,99999,99999,PA,Luzerne PA,BEAR CREEK TWP DIST 01*,4299999,4299999,Wilkes-Barre Area School District
18702,42,83,11,14,118,26300,99999,99999,PA,Luzerne PA,BEAR CREEK TWP DIST 02*,4299999,4299999,Wilkes-Barre Area School District
18702,42,83,11,14,119,26300,99999,99999,PA,Luzerne PA,BEAR CREEK TWP DIST 02*,4299999,4299999,Wilkes-Barre Area School District
18702,42,120,11,14,118,26300,99999,99999,PA,Luzerne PA,BUCK TWP Voting District*,4299999,4299999,Wilkes-Barre Area School District
18702,42,660,11,14,121,11420,99999,99999,PA,Luzerne PA,HANOVER TWP WD 02 DIST 01*,4299999,4299999,Hanover Area School District
18702,42,695,11,14,119,11420,99999,99999,PA,Luzerne PA,HANOVER TWP WD 04 DIST 01*,4299999,4299999,Hanover Area School District
18702,42,1230,17,14,118,19200,99999,99999,PA,Luzerne PA,JENKINS TWP DIST 02(SOUTH),4299999,4299999,Pittston Area School District
18702,42,1220,17,14,118,19200,99999,99999,PA,Luzerne PA,JENKINS TWP DIST 01(NORTH),4299999,4299999,Pittston Area School District
18702,42,1230,17,14,118,19200,99999,99999,PA,Luzerne PA,JENKINS TWP DIST 02(SOUTH),4299999,4299999,Pittston Area School District
18702,42,1410,17,14,118,26300,99999,99999,PA,Luzerne PA,LAFLIN Voting District*,4299999,4299999,Wilkes-Barre Area School District
